accession	species	niche	geo_loc	host	collection_date	gene	gene_name	scope	type	subtype	amr_class	subclass	method	pct_cov	pct_id	year	region	host_group
GCA_056455625.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056455685.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2025.0	UK	Human
GCA_056455685.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056455685.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2025.0	UK	Human
GCA_056455685.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056455825.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056455825.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455825.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2025.0	UK	Human
GCA_056455825.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455825.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056455885.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2025.0	UK	Human
GCA_056455885.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455885.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455885.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2025.0	UK	Human
GCA_056455945.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455945.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455945.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056455945.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056456005.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056456005.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456005.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456005.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056456045.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALX	67.35	99.49	2025.0	UK	Human
GCA_056456045.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056456045.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	PARTIALX	67.35	99.49	2025.0	UK	Human
GCA_056456045.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2025.0	UK	Human
GCA_056456065.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456065.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2025.0	UK	Human
GCA_056456065.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456065.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-07	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2025.0	UK	Human
GCA_056456125.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2025.0	UK	Human
GCA_056456125.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456125.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2025.0	UK	Human
GCA_056456125.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456145.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2025.0	UK	Human
GCA_056456145.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056456145.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2025.0	UK	Human
GCA_056456145.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2025-06	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2025.0	UK	Human
GCA_056506895.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056506895.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056506895.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056506895.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056541745.1	Yersinia enterocolitica	H	USA		2026-03-05	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056541745.1	Yersinia enterocolitica	H	USA		2026-03-05	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056541745.1	Yersinia enterocolitica	H	USA		2026-03-05	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056541745.1	Yersinia enterocolitica	H	USA		2026-03-05	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056541865.1	Yersinia enterocolitica	H	USA		2026-03-16	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	USA	Other/Unknown
GCA_056541865.1	Yersinia enterocolitica	H	USA		2026-03-16	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056541865.1	Yersinia enterocolitica	H	USA		2026-03-16	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056541865.1	Yersinia enterocolitica	H	USA		2026-03-16	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	USA	Other/Unknown
GCA_056577705.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2026.0	USA	Other/Unknown
GCA_056577705.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056577705.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2026.0	USA	Other/Unknown
GCA_056577705.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056578005.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056578005.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056578005.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056578005.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056598055.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2026.0	UK	Human
GCA_056598055.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	UK	Human
GCA_056598055.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2026.0	UK	Human
GCA_056598055.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	UK	Human
GCA_056598075.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598075.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598075.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598075.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598095.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	UK	Human
GCA_056598095.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598095.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598095.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	UK	Human
GCA_056598115.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598115.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598115.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598115.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598135.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598135.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598135.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598135.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598155.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056598155.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598155.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	UK	Human
GCA_056598155.1	Yersinia enterocolitica	H	United Kingdom: United Kingdom	Homo sapiens	2026-03	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	UK	Human
GCA_056603745.1	Yersinia enterocolitica	H	USA		2026-03-20	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056603745.1	Yersinia enterocolitica	H	USA		2026-03-20	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056603745.1	Yersinia enterocolitica	H	USA		2026-03-20	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056603745.1	Yersinia enterocolitica	H	USA		2026-03-20	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056605105.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056605105.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056605105.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056605105.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056605245.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056605245.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056605245.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056605245.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056617445.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	USA	Other/Unknown
GCA_056617445.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056617445.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.32	2026.0	USA	Other/Unknown
GCA_056617445.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	USA	Other/Unknown
GCA_056618375.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056618375.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2026.0	USA	Other/Unknown
GCA_056618375.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.98	2026.0	USA	Other/Unknown
GCA_056618375.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056618425.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2026.0	USA	Other/Unknown
GCA_056618425.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056618425.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	99.66	2026.0	USA	Other/Unknown
GCA_056618425.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056618515.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	USA	Other/Unknown
GCA_056618515.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056618515.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
GCA_056618515.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.19	2026.0	USA	Other/Unknown
GCA_056618625.1	Yersinia enterocolitica	H	USA		2026	blaA	class A beta-lactamase BlaA	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	100.0	100.0	2026.0	USA	Other/Unknown
GCA_056618625.1	Yersinia enterocolitica	H	USA		2026	vat(F)	streptogramin A O-acetyltransferase Vat(F)	core	AMR	AMR	STREPTOGRAMIN	STREPTOGRAMIN	BLASTX	100.0	98.64	2026.0	USA	Other/Unknown
